"anon","ruletype","sequence","rule","rt_in_seconds","answer","response","accuracy"
31,"sumtwo","1, 9, 10, 19, 29, 48, ","Sum the last two numbers",12.823,"77","77",TRUE
31,"sumtwo","17, 18, 35, 53, 88, 141, ","Sum the last two numbers",19.904,"229","229",TRUE
31,"sumtwo","7, 8, 15, 23, 38, 61, ","Sum the last two numbers",11.303,"99","99",TRUE
31,"sumtwo","5, 17, 22, 39, 61, 100, ","Sum the last two numbers",8.423,"161","161",TRUE
31,"sumtwo","4, 8, 12, 20, 32, 52, ","Sum the last two numbers",11.203,"84","84",TRUE
31,"sumtwo","3, 18, 21, 39, 60, 99, ","Sum the last two numbers",13.644,"159","159",TRUE
31,"sumtwo","1, 3, 4, 7, 11, 18, ","Sum the last two numbers",12.215,"29","29",TRUE
31,"sumtwo","4, 13, 17, 30, 47, 77, ","Sum the last two numbers",12.56,"124","124",TRUE
31,"xkc","1, 2, 3, 4, 5, 6, ","Add 1 to each number",12.711,"7","7",TRUE
31,"xkc","9, 17, 25, 33, 41, 49, ","Add 8 to each number",29.385,"57","57",TRUE
31,"sumtwo","5, 10, 15, 25, 40, 65, ","Sum the last two numbers",15.527,"105","105",TRUE
31,"sumtwo","13, 17, 30, 47, 77, 124, ","Sum the last two numbers",17.647,"201","201",TRUE
31,"sumtwo","14, 18, 32, 50, 82, 132, ","Sum the last two numbers",14.528,"214","214",TRUE
31,"sumtwo","8, 15, 23, 38, 61, 99, ","Sum the last two numbers",16.59,"160","160",TRUE
31,"sumtwo","9, 10, 19, 29, 48, 77, ","Sum the last two numbers",13.313,"125","125",TRUE
31,"sumtwo","7, 9, 16, 25, 41, 66, ","Sum the last two numbers",12.031,"107","107",TRUE
31,"sumtwo","8, 13, 21, 34, 55, 89, ","Sum the last two numbers",16.032,"144","144",TRUE
31,"sumtwo","14, 19, 33, 52, 85, 137, ","Sum the last two numbers",13.143,"222","222",TRUE
31,"sumtwo","7, 19, 26, 45, 71, 116, ","Sum the last two numbers",12.976,"187","187",TRUE
31,"sumtwo","6, 13, 19, 32, 51, 83, ","Sum the last two numbers",20.901,"134","134",TRUE
31,"sumtwo","9, 15, 24, 39, 63, 102, ","Sum the last two numbers",9.151,"165","165",TRUE
31,"sumtwo","10, 11, 21, 32, 53, 85, ","Sum the last two numbers",16.456,"138","138",TRUE
31,"sumtwo","2, 17, 19, 36, 55, 91, ","Sum the last two numbers",10.519,"146","146",TRUE
31,"sumtwo","3, 19, 22, 41, 63, 104, ","Sum the last two numbers",11.408,"167","167",TRUE
31,"sumtwo","10, 15, 25, 40, 65, 105, ","Sum the last two numbers",6.078,"170","170",TRUE
31,"sumtwo","13, 15, 28, 43, 71, 114, ","Sum the last two numbers",11.392,"185","185",TRUE
31,"sumtwo","4, 20, 24, 44, 68, 112, ","Sum the last two numbers",10.614,"180","180",TRUE
31,"sumtwo","12, 18, 30, 48, 78, 126, ","Sum the last two numbers",17.408,"204","204",TRUE
31,"xkc","3, 4, 5, 6, 7, 8, ","Add 1 to each number",7.24,"9","9",TRUE
31,"sumtwo","4, 9, 13, 22, 35, 57, ","Sum the last two numbers",15.679,"92","92",TRUE
31,"xkc","7, 17, 27, 37, 47, 57, ","Add 10 to each number",7.591,"67","67",TRUE
31,"sumtwo","4, 9, 13, 22, 35, 57, ","Sum the last two numbers",17.648,"92","92",TRUE
31,"sumtwo","14, 16, 30, 46, 76, 122, ","Sum the last two numbers",14.197,"198","198",TRUE
31,"sumtwo","15, 15, 30, 45, 75, 120, ","Sum the last two numbers",7.055,"195","195",TRUE
31,"xkc","7, 14, 21, 28, 35, 42, ","Add 7 to each number",10.208,"49","49",TRUE
31,"sumtwo","16, 17, 33, 50, 83, 133, ","Sum the last two numbers",13.696,"216","216",TRUE
31,"sumtwo","9, 16, 25, 41, 66, 107, ","Sum the last two numbers",10.256,"173","173",TRUE
31,"sumtwo","6, 6, 12, 18, 30, 48, ","Sum the last two numbers",6.445,"78","78",TRUE
31,"sumtwo","10, 12, 22, 34, 56, 90, ","Sum the last two numbers",13.336,"146","146",TRUE
31,"sumtwo","19, 19, 38, 57, 95, 152, ","Sum the last two numbers",25.576,"247","247",TRUE
31,"sumtwo","8, 15, 23, 38, 61, 99, ","Sum the last two numbers",16.656,"160","160",TRUE
31,"sumtwo","3, 10, 13, 23, 36, 59, ","Sum the last two numbers",10.527,"95","95",TRUE
31,"sumtwo","8, 13, 21, 34, 55, 89, ","Sum the last two numbers",13.607,"144","144",TRUE
32,"xkc","3, 6, 9, 12, 15, 18, ","Add 3 to each number",24.944,"21","21",TRUE
32,"xkc","10, 16, 22, 28, 34, 40, ","Add 6 to each number",34.085,"46","46",TRUE
32,"xkc","10, 16, 22, 28, 34, 40, ","Add 6 to each number",22.218,"46","46",TRUE
32,"xkc","2, 4, 6, 8, 10, 12, ","Add 2 to each number",7.484,"14","14",TRUE
32,"xkc","8, 13, 18, 23, 28, 33, ","Add 5 to each number",29.338,"38","38",TRUE
32,"xkc","3, 8, 13, 18, 23, 28, ","Add 5 to each number",44.782,"33","33",TRUE
32,"xkc","4, 8, 12, 16, 20, 24, ","Add 4 to each number",17.087,"28","28",TRUE
32,"xkc","3, 11, 19, 27, 35, 43, ","Add 8 to each number",56.36,"51","51",TRUE
32,"xkc","3, 8, 13, 18, 23, 28, ","Add 5 to each number",28.719,"33","33",TRUE
32,"xkc","4, 11, 18, 25, 32, 39, ","Add 7 to each number",65.139,"46","46",TRUE
32,"xkc","2, 9, 16, 23, 30, 37, ","Add 7 to each number",21.969,"44","44",TRUE
32,"xkc","4, 8, 12, 16, 20, 24, ","Add 4 to each number",15.485,"28","28",TRUE
32,"xkc","7, 15, 23, 31, 39, 47, ","Add 8 to each number",40.354,"55","55",TRUE
32,"xkc","3, 6, 9, 12, 15, 18, ","Add 3 to each number",4.001,"21","21",TRUE
32,"xkc","2, 3, 4, 5, 6, 7, ","Add 1 to each number",5.793,"8","8",TRUE
32,"xkc","4, 7, 10, 13, 16, 19, ","Add 3 to each number",22.754,"22","22",TRUE
32,"xkc","1, 4, 7, 10, 13, 16, ","Add 3 to each number",20.779,"19","19",TRUE
32,"xkc","3, 7, 11, 15, 19, 23, ","Add 4 to each number",17.39,"27","27",TRUE
32,"xkc","8, 12, 16, 20, 24, 28, ","Add 4 to each number",104.248,"32","32",TRUE
32,"xkc","8, 18, 28, 38, 48, 58, ","Add 10 to each number",14.491,"68","68",TRUE
32,"xkc","2, 6, 10, 14, 18, 22, ","Add 4 to each number",12.427,"26","26",TRUE
32,"sumtwo","5, 18, 23, 41, 64, 105, ","Sum the last two numbers",41.322,"169","169",TRUE
32,"xkc","1, 6, 11, 16, 21, 26, ","Add 5 to each number",19.559,"31","31",TRUE
32,"xkc","9, 16, 23, 30, 37, 44, ","Add 7 to each number",22.987,"51","51",TRUE
32,"xkc","6, 15, 24, 33, 42, 51, ","Add 9 to each number",20.64,"60","60",TRUE
32,"xkc","8, 11, 14, 17, 20, 23, ","Add 3 to each number",19.245,"26","26",TRUE
32,"xkc","2, 7, 12, 17, 22, 27, ","Add 5 to each number",91.463,"32","32",TRUE
32,"xkc","10, 15, 20, 25, 30, 35, ","Add 5 to each number",7.705,"40","40",TRUE
32,"sumtwo","8, 18, 26, 44, 70, 114, ","Sum the last two numbers",40.678,"184","184",TRUE
32,"xkc","5, 12, 19, 26, 33, 40, ","Add 7 to each number",16.883,"47","47",TRUE
32,"xkc","4, 12, 20, 28, 36, 44, ","Add 8 to each number",29.329,"52","52",TRUE
32,"sumtwo","3, 12, 15, 27, 42, 69, ","Sum the last two numbers",30.766,"111","111",TRUE
32,"xkc","2, 4, 6, 8, 10, 12, ","Add 2 to each number",6.778,"14","14",TRUE
32,"xkc","5, 9, 13, 17, 21, 25, ","Add 4 to each number",27.382,"29","29",TRUE
32,"xkc","1, 6, 11, 16, 21, 26, ","Add 5 to each number",17.145,"31","31",TRUE
32,"xkc","2, 9, 16, 23, 30, 37, ","Add 7 to each number",35.275,"44","44",TRUE
32,"sumtwo","3, 6, 9, 15, 24, 39, ","Sum the last two numbers",35.271,"63","54",FALSE
32,"sumtwo","9, 13, 22, 35, 57, 92, ","Sum the last two numbers",40.612,"149","149",TRUE
32,"xkc","7, 11, 15, 19, 23, 27, ","Add 4 to each number",36.252,"31","31",TRUE
32,"xkc","10, 20, 30, 40, 50, 60, ","Add 10 to each number",3.721,"70","70",TRUE
32,"xkc","5, 10, 15, 20, 25, 30, ","Add 5 to each number",5.258,"35","35",TRUE
32,"xkc","5, 6, 7, 8, 9, 10, ","Add 1 to each number",4.162,"11","11",TRUE
32,"xkc","3, 4, 5, 6, 7, 8, ","Add 1 to each number",10.991,"9","9",TRUE
32,"xkc","2, 9, 16, 23, 30, 37, ","Add 7 to each number",97.561,"44","44",TRUE
32,"xkc","5, 11, 17, 23, 29, 35, ","Add 6 to each number",24.507,"41","41",TRUE
32,"xkc","2, 8, 14, 20, 26, 32, ","Add 6 to each number",37.459,"38","38",TRUE
32,"xkc","1, 7, 13, 19, 25, 31, ","Add 6 to each number",14.016,"37","37",TRUE
32,"sumtwo","16, 20, 36, 56, 92, 148, ","Sum the last two numbers",42.225,"240","240",TRUE
32,"xkc","7, 13, 19, 25, 31, 37, ","Add 6 to each number",28.139,"43","43",TRUE
32,"xkc","4, 7, 10, 13, 16, 19, ","Add 3 to each number",17.386,"22","22",TRUE
33,"xkc","9, 16, 23, 30, 37, 44, ","Add 7 to each number",16.314,"51","51",TRUE
33,"xkc","9, 11, 13, 15, 17, 19, ","Add 2 to each number",6.376,"21","21",TRUE
33,"xkc","9, 17, 25, 33, 41, 49, ","Add 8 to each number",13.24,"57","57",TRUE
33,"xkc","8, 11, 14, 17, 20, 23, ","Add 3 to each number",9.95,"26","26",TRUE
33,"xkc","7, 8, 9, 10, 11, 12, ","Add 1 to each number",7.504,"13","13",TRUE
33,"xkc","10, 14, 18, 22, 26, 30, ","Add 4 to each number",4.904,"34","34",TRUE
33,"xkc","8, 11, 14, 17, 20, 23, ","Add 3 to each number",4.648,"26","26",TRUE
33,"xkc","10, 13, 16, 19, 22, 25, ","Add 3 to each number",5.345,"28","28",TRUE
33,"xkc","4, 8, 12, 16, 20, 24, ","Add 4 to each number",50.119,"28","28",TRUE
33,"xkc","1, 10, 19, 28, 37, 46, ","Add 9 to each number",7.335,"55","55",TRUE
33,"xkc","4, 6, 8, 10, 12, 14, ","Add 2 to each number",4.367,"16","16",TRUE
33,"xkc","7, 12, 17, 22, 27, 32, ","Add 5 to each number",5.047,"37","37",TRUE
33,"xkc","1, 9, 17, 25, 33, 41, ","Add 8 to each number",4.28,"49","49",TRUE
33,"sumtwo","4, 11, 15, 26, 41, 67, ","Sum the last two numbers",134.198,"108","72",FALSE
33,"xkc","10, 12, 14, 16, 18, 20, ","Add 2 to each number",7.415,"22","22",TRUE
33,"xkc","3, 7, 11, 15, 19, 23, ","Add 4 to each number",6.432,"27","27",TRUE
33,"xkc","5, 15, 25, 35, 45, 55, ","Add 10 to each number",5.792,"65","65",TRUE
33,"sumtwo","1, 19, 20, 39, 59, 98, ","Sum the last two numbers",10.263,"157","144",FALSE
33,"xkc","2, 5, 8, 11, 14, 17, ","Add 3 to each number",4.336,"20","20",TRUE
33,"xkc","2, 12, 22, 32, 42, 52, ","Add 10 to each number",4.424,"62","62",TRUE
33,"xkc","8, 9, 10, 11, 12, 13, ","Add 1 to each number",93.887,"14","14",TRUE
33,"xkc","9, 17, 25, 33, 41, 49, ","Add 8 to each number",6.687,"57","57",TRUE
33,"sumtwo","5, 9, 14, 23, 37, 60, ","Sum the last two numbers",59.895,"97","97",TRUE
33,"xkc","9, 19, 29, 39, 49, 59, ","Add 10 to each number",7.728,"69","69",TRUE
33,"xkc","10, 20, 30, 40, 50, 60, ","Add 10 to each number",3.038,"70","70",TRUE
33,"xkc","8, 12, 16, 20, 24, 28, ","Add 4 to each number",4.767,"32","32",TRUE
33,"xkc","9, 16, 23, 30, 37, 44, ","Add 7 to each number",4.24,"51","51",TRUE
33,"xkc","3, 13, 23, 33, 43, 53, ","Add 10 to each number",3.472,"63","63",TRUE
33,"sumtwo","2, 19, 21, 40, 61, 101, ","Sum the last two numbers",55.017,"162","160",FALSE
33,"xkc","1, 10, 19, 28, 37, 46, ","Add 9 to each number",7.232,"55","55",TRUE
33,"xkc","2, 8, 14, 20, 26, 32, ","Add 6 to each number",5.215,"38","38",TRUE
33,"xkc","7, 8, 9, 10, 11, 12, ","Add 1 to each number",3.312,"13","13",TRUE
33,"xkc","1, 9, 17, 25, 33, 41, ","Add 8 to each number",4.44,"49","49",TRUE
33,"xkc","1, 6, 11, 16, 21, 26, ","Add 5 to each number",3.848,"31","31",TRUE
33,"xkc","2, 3, 4, 5, 6, 7, ","Add 1 to each number",3.176,"8","8",TRUE
33,"xkc","5, 8, 11, 14, 17, 20, ","Add 3 to each number",4.4,"23","23",TRUE
33,"xkc","1, 9, 17, 25, 33, 41, ","Add 8 to each number",3.824,"49","49",TRUE
33,"sumtwo","10, 12, 22, 34, 56, 90, ","Sum the last two numbers",9.815,"146","130",FALSE
33,"xkc","5, 8, 11, 14, 17, 20, ","Add 3 to each number",3.688,"23","23",TRUE
33,"sumtwo","12, 17, 29, 46, 75, 121, ","Sum the last two numbers",9.711,"196","163",FALSE
33,"xkc","4, 13, 22, 31, 40, 49, ","Add 9 to each number",10.472,"58","58",TRUE
33,"xkc","9, 19, 29, 39, 49, 59, ","Add 10 to each number",3.4,"69","69",TRUE
33,"xkc","9, 15, 21, 27, 33, 39, ","Add 6 to each number",4.976,"45","45",TRUE
33,"xkc","2, 9, 16, 23, 30, 37, ","Add 7 to each number",378.063,"44","44",TRUE
33,"xkc","7, 8, 9, 10, 11, 12, ","Add 1 to each number",2.887,"13","13",TRUE
33,"xkc","5, 7, 9, 11, 13, 15, ","Add 2 to each number",4.023,"17","17",TRUE
33,"xkc","4, 6, 8, 10, 12, 14, ","Add 2 to each number",3.752,"16","16",TRUE
33,"xkc","6, 12, 18, 24, 30, 36, ","Add 6 to each number",4.199,"42","42",TRUE
33,"xkc","6, 11, 16, 21, 26, 31, ","Add 5 to each number",78.64,"36","36",TRUE
33,"xkc","7, 9, 11, 13, 15, 17, ","Add 2 to each number",3.862,"19","19",TRUE
34,"sumtwo","7, 17, 24, 41, 65, 106, ","Sum the last two numbers",54.553,"171","147",FALSE
34,"sumtwo","10, 19, 29, 48, 77, 125, ","Sum the last two numbers",52.598,"202","202",TRUE
34,"xkc","5, 13, 21, 29, 37, 45, ","Add 8 to each number",11.714,"53","53",TRUE
34,"sumtwo","1, 10, 11, 21, 32, 53, ","Sum the last two numbers",39.566,"85","85",TRUE
34,"sumtwo","9, 13, 22, 35, 57, 92, ","Sum the last two numbers",33.38,"149","149",TRUE
34,"xkc","8, 9, 10, 11, 12, 13, ","Add 1 to each number",9.172,"14","14",TRUE
34,"sumtwo","10, 17, 27, 44, 71, 115, ","Sum the last two numbers",26.33,"186","186",TRUE
34,"sumtwo","4, 12, 16, 28, 44, 72, ","Sum the last two numbers",32.141,"116","116",TRUE
34,"sumtwo","9, 11, 20, 31, 51, 82, ","Sum the last two numbers",13.996,"133","133",TRUE
34,"sumtwo","10, 14, 24, 38, 62, 100, ","Sum the last two numbers",13.477,"162","162",TRUE
34,"sumtwo","6, 8, 14, 22, 36, 58, ","Sum the last two numbers",23.865,"94","94",TRUE
34,"sumtwo","3, 6, 9, 15, 24, 39, ","Sum the last two numbers",11.322,"63","63",TRUE
34,"sumtwo","6, 12, 18, 30, 48, 78, ","Sum the last two numbers",13.503,"126","126",TRUE
34,"sumtwo","9, 14, 23, 37, 60, 97, ","Sum the last two numbers",11.521,"157","157",TRUE
34,"sumtwo","7, 12, 19, 31, 50, 81, ","Sum the last two numbers",13.258,"131","131",TRUE
34,"sumtwo","4, 17, 21, 38, 59, 97, ","Sum the last two numbers",15.14,"156","158",FALSE
34,"sumtwo","3, 20, 23, 43, 66, 109, ","Sum the last two numbers",17.656,"175","175",TRUE
34,"sumtwo","14, 16, 30, 46, 76, 122, ","Sum the last two numbers",12.667,"198","199",FALSE
34,"sumtwo","1, 6, 7, 13, 20, 33, ","Sum the last two numbers",8.646,"53","53",TRUE
34,"sumtwo","7, 16, 23, 39, 62, 101, ","Sum the last two numbers",8.679,"163","163",TRUE
34,"sumtwo","2, 4, 6, 10, 16, 26, ","Sum the last two numbers",11.438,"42","42",TRUE
34,"sumtwo","1, 3, 4, 7, 11, 18, ","Sum the last two numbers",8.8,"29","29",TRUE
34,"sumtwo","8, 17, 25, 42, 67, 109, ","Sum the last two numbers",9.5,"176","176",TRUE
34,"xkc","4, 14, 24, 34, 44, 54, ","Add 10 to each number",11.981,"64","64",TRUE
34,"sumtwo","6, 18, 24, 42, 66, 108, ","Sum the last two numbers",18.762,"174","174",TRUE
34,"sumtwo","5, 19, 24, 43, 67, 110, ","Sum the last two numbers",14.983,"177","177",TRUE
34,"sumtwo","7, 13, 20, 33, 53, 86, ","Sum the last two numbers",13.736,"139","139",TRUE
34,"sumtwo","2, 20, 22, 42, 64, 106, ","Sum the last two numbers",10.808,"170","170",TRUE
34,"sumtwo","7, 18, 25, 43, 68, 111, ","Sum the last two numbers",10.251,"179","179",TRUE
34,"sumtwo","1, 11, 12, 23, 35, 58, ","Sum the last two numbers",11.392,"93","93",TRUE
34,"xkc","1, 4, 7, 10, 13, 16, ","Add 3 to each number",10.984,"19","19",TRUE
34,"sumtwo","1, 10, 11, 21, 32, 53, ","Sum the last two numbers",10.913,"85","85",TRUE
34,"sumtwo","16, 18, 34, 52, 86, 138, ","Sum the last two numbers",12.385,"224","214",FALSE
34,"sumtwo","8, 9, 17, 26, 43, 69, ","Sum the last two numbers",8.761,"112","112",TRUE
34,"sumtwo","4, 4, 8, 12, 20, 32, ","Sum the last two numbers",26.284,"52","52",TRUE
34,"xkc","5, 11, 17, 23, 29, 35, ","Add 6 to each number",12.247,"41","41",TRUE
34,"sumtwo","5, 14, 19, 33, 52, 85, ","Sum the last two numbers",14.643,"137","137",TRUE
34,"sumtwo","6, 20, 26, 46, 72, 118, ","Sum the last two numbers",12.575,"190","190",TRUE
34,"sumtwo","12, 16, 28, 44, 72, 116, ","Sum the last two numbers",12.466,"188","188",TRUE
34,"sumtwo","13, 16, 29, 45, 74, 119, ","Sum the last two numbers",10.957,"193","193",TRUE
34,"sumtwo","8, 10, 18, 28, 46, 74, ","Sum the last two numbers",8.619,"120","120",TRUE
34,"sumtwo","1, 5, 6, 11, 17, 28, ","Sum the last two numbers",11.823,"45","45",TRUE
34,"sumtwo","5, 10, 15, 25, 40, 65, ","Sum the last two numbers",10.072,"105","105",TRUE
34,"sumtwo","2, 16, 18, 34, 52, 86, ","Sum the last two numbers",12.05,"138","138",TRUE
34,"sumtwo","8, 12, 20, 32, 52, 84, ","Sum the last two numbers",9.621,"136","136",TRUE
34,"xkc","5, 12, 19, 26, 33, 40, ","Add 7 to each number",8.025,"47","47",TRUE
34,"sumtwo","5, 20, 25, 45, 70, 115, ","Sum the last two numbers",8.923,"185","185",TRUE
34,"sumtwo","2, 19, 21, 40, 61, 101, ","Sum the last two numbers",7.483,"162","162",TRUE
34,"sumtwo","1, 20, 21, 41, 62, 103, ","Sum the last two numbers",7.186,"165","165",TRUE
34,"sumtwo","8, 17, 25, 42, 67, 109, ","Sum the last two numbers",8.622,"176","176",TRUE
35,"xkc","6, 14, 22, 30, 38, 46, ","Add 8 to each number",8.253,"54","54",TRUE
35,"xkc","6, 10, 14, 18, 22, 26, ","Add 4 to each number",5.745,"30","30",TRUE
35,"xkc","2, 11, 20, 29, 38, 47, ","Add 9 to each number",5.263,"56","56",TRUE
35,"xkc","9, 10, 11, 12, 13, 14, ","Add 1 to each number",3.634,"15","15",TRUE
35,"xkc","3, 8, 13, 18, 23, 28, ","Add 5 to each number",4.721,"33","33",TRUE
35,"sumtwo","1, 19, 20, 39, 59, 98, ","Sum the last two numbers",18.997,"157","157",TRUE
35,"xkc","6, 11, 16, 21, 26, 31, ","Add 5 to each number",4.813,"36","36",TRUE
35,"xkc","4, 13, 22, 31, 40, 49, ","Add 9 to each number",5.331,"58","58",TRUE
35,"sumtwo","3, 3, 6, 9, 15, 24, ","Sum the last two numbers",11.856,"39","39",TRUE
35,"xkc","4, 5, 6, 7, 8, 9, ","Add 1 to each number",3.955,"10","10",TRUE
35,"sumtwo","6, 18, 24, 42, 66, 108, ","Sum the last two numbers",15.781,"174","174",TRUE
35,"xkc","6, 11, 16, 21, 26, 31, ","Add 5 to each number",4.17,"36","36",TRUE
35,"sumtwo","14, 19, 33, 52, 85, 137, ","Sum the last two numbers",13.889,"222","222",TRUE
35,"xkc","8, 12, 16, 20, 24, 28, ","Add 4 to each number",4.914,"32","32",TRUE
35,"xkc","8, 16, 24, 32, 40, 48, ","Add 8 to each number",3.901,"56","56",TRUE
35,"xkc","2, 11, 20, 29, 38, 47, ","Add 9 to each number",4.048,"56","56",TRUE
35,"xkc","3, 10, 17, 24, 31, 38, ","Add 7 to each number",4.553,"45","45",TRUE
35,"xkc","8, 13, 18, 23, 28, 33, ","Add 5 to each number",4.216,"38","38",TRUE
35,"xkc","9, 16, 23, 30, 37, 44, ","Add 7 to each number",5.398,"51","51",TRUE
35,"xkc","3, 13, 23, 33, 43, 53, ","Add 10 to each number",4.307,"63","63",TRUE
35,"xkc","7, 10, 13, 16, 19, 22, ","Add 3 to each number",3.777,"25","25",TRUE
35,"xkc","2, 5, 8, 11, 14, 17, ","Add 3 to each number",4.305,"20","20",TRUE
35,"xkc","8, 15, 22, 29, 36, 43, ","Add 7 to each number",4.453,"50","50",TRUE
35,"xkc","8, 10, 12, 14, 16, 18, ","Add 2 to each number",3.699,"20","20",TRUE
35,"xkc","9, 18, 27, 36, 45, 54, ","Add 9 to each number",5.891,"63","63",TRUE
35,"xkc","7, 9, 11, 13, 15, 17, ","Add 2 to each number",13.173,"19","19",TRUE
35,"xkc","4, 9, 14, 19, 24, 29, ","Add 5 to each number",4.268,"34","34",TRUE
35,"xkc","2, 5, 8, 11, 14, 17, ","Add 3 to each number",3.772,"20","20",TRUE
35,"xkc","8, 16, 24, 32, 40, 48, ","Add 8 to each number",3.124,"56","56",TRUE
35,"xkc","6, 15, 24, 33, 42, 51, ","Add 9 to each number",5.509,"60","60",TRUE
35,"xkc","3, 4, 5, 6, 7, 8, ","Add 1 to each number",3.057,"9","9",TRUE
35,"xkc","7, 12, 17, 22, 27, 32, ","Add 5 to each number",4.273,"37","37",TRUE
35,"xkc","7, 12, 17, 22, 27, 32, ","Add 5 to each number",3.709,"37","37",TRUE
35,"xkc","3, 13, 23, 33, 43, 53, ","Add 10 to each number",3.916,"63","63",TRUE
35,"xkc","2, 12, 22, 32, 42, 52, ","Add 10 to each number",3.403,"62","62",TRUE
35,"xkc","10, 15, 20, 25, 30, 35, ","Add 5 to each number",3.597,"40","40",TRUE
35,"sumtwo","13, 18, 31, 49, 80, 129, ","Sum the last two numbers",7.006,"209","209",TRUE
35,"xkc","4, 14, 24, 34, 44, 54, ","Add 10 to each number",3.496,"64","64",TRUE
35,"xkc","2, 4, 6, 8, 10, 12, ","Add 2 to each number",3.013,"14","14",TRUE
35,"xkc","10, 14, 18, 22, 26, 30, ","Add 4 to each number",12.747,"34","34",TRUE
35,"xkc","7, 14, 21, 28, 35, 42, ","Add 7 to each number",8.118,"49","49",TRUE
35,"xkc","7, 15, 23, 31, 39, 47, ","Add 8 to each number",3.654,"55","55",TRUE
35,"xkc","1, 9, 17, 25, 33, 41, ","Add 8 to each number",4.927,"49","49",TRUE
35,"xkc","7, 10, 13, 16, 19, 22, ","Add 3 to each number",4.823,"25","25",TRUE
35,"xkc","9, 18, 27, 36, 45, 54, ","Add 9 to each number",4.044,"63","63",TRUE
35,"sumtwo","5, 19, 24, 43, 67, 110, ","Sum the last two numbers",8.289,"177","177",TRUE
35,"xkc","3, 12, 21, 30, 39, 48, ","Add 9 to each number",4.362,"57","57",TRUE
35,"xkc","8, 17, 26, 35, 44, 53, ","Add 9 to each number",24.805,"62","62",TRUE
35,"xkc","10, 18, 26, 34, 42, 50, ","Add 8 to each number",4.854,"58","58",TRUE
35,"xkc","8, 15, 22, 29, 36, 43, ","Add 7 to each number",3.442,"50","50",TRUE
36,"xkc","4, 13, 22, 31, 40, 49, ","Add 9 to each number",17.476,"58","58",TRUE
36,"xkc","3, 13, 23, 33, 43, 53, ","Add 10 to each number",6.503,"63","63",TRUE
36,"xkc","5, 12, 19, 26, 33, 40, ","Add 7 to each number",10.383,"47","47",TRUE
36,"xkc","1, 10, 19, 28, 37, 46, ","Add 9 to each number",7.867,"55","55",TRUE
36,"xkc","6, 8, 10, 12, 14, 16, ","Add 2 to each number",4.984,"18","18",TRUE
36,"xkc","4, 9, 14, 19, 24, 29, ","Add 5 to each number",4.565,"34","34",TRUE
36,"xkc","2, 12, 22, 32, 42, 52, ","Add 10 to each number",4.568,"62","62",TRUE
36,"xkc","10, 19, 28, 37, 46, 55, ","Add 9 to each number",5.097,"64","64",TRUE
36,"xkc","5, 7, 9, 11, 13, 15, ","Add 2 to each number",4.135,"17","17",TRUE
36,"xkc","6, 14, 22, 30, 38, 46, ","Add 8 to each number",4.683,"54","54",TRUE
36,"xkc","6, 15, 24, 33, 42, 51, ","Add 9 to each number",9.159,"60","61",FALSE
36,"xkc","7, 16, 25, 34, 43, 52, ","Add 9 to each number",7.745,"61","61",TRUE
36,"xkc","4, 6, 8, 10, 12, 14, ","Add 2 to each number",4.173,"16","16",TRUE
36,"xkc","10, 16, 22, 28, 34, 40, ","Add 6 to each number",3.767,"46","46",TRUE
36,"xkc","8, 14, 20, 26, 32, 38, ","Add 6 to each number",4.843,"44","44",TRUE
36,"xkc","8, 9, 10, 11, 12, 13, ","Add 1 to each number",4.031,"14","14",TRUE
36,"sumtwo","3, 19, 22, 41, 63, 104, ","Sum the last two numbers",131.634,"167","167",TRUE
36,"sumtwo","13, 18, 31, 49, 80, 129, ","Sum the last two numbers",38.621,"209","209",TRUE
36,"xkc","10, 12, 14, 16, 18, 20, ","Add 2 to each number",4.425,"22","22",TRUE
36,"xkc","6, 11, 16, 21, 26, 31, ","Add 5 to each number",4.568,"36","36",TRUE
36,"xkc","2, 10, 18, 26, 34, 42, ","Add 8 to each number",4.049,"50","50",TRUE
36,"sumtwo","13, 18, 31, 49, 80, 129, ","Sum the last two numbers",22.217,"209","209",TRUE
36,"sumtwo","3, 4, 7, 11, 18, 29, ","Sum the last two numbers",26.927,"47","47",TRUE
36,"xkc","4, 11, 18, 25, 32, 39, ","Add 7 to each number",6.276,"46","46",TRUE
